KHACHHANG_ID,NGAY,UP,DOWN,NGAY_THANHLY,THANHLY
354531,4/2/2023,2,80,6/9/2023,1
354531,4/3/2023,0,72,6/9/2023,1
354531,4/4/2023,0,40,6/9/2023,1
354531,4/5/2023,0,24,6/9/2023,1
354531,4/6/2023,0,20,6/9/2023,1
354531,4/7/2023,2,16,6/9/2023,1
354531,4/8/2023,2,18,6/9/2023,1
354531,4/9/2023,6,20,6/9/2023,1
354531,4/10/2023,4,14,6/9/2023,1
354531,4/11/2023,2,12,6/9/2023,1
354531,4/12/2023,2,6,6/9/2023,1
354603,2/4/2023,0,0,6/15/2023,1
354603,2/12/2023,0,1,6/15/2023,1
354603,4/7/2023,0,0,6/15/2023,1
354689,12/31/2022,29,732,3/16/2023,1
354689,1/14/2023,32,880,3/16/2023,1
354689,1/28/2023,2,22,3/16/2023,1
354689,1/29/2023,0,22,3/16/2023,1
354689,1/31/2023,4,112,3/16/2023,1
354689,2/13/2023,1,39,3/16/2023,1
354689,2/18/2023,1,35,3/16/2023,1
354689,2/22/2023,1,34,3/16/2023,1
354689,2/28/2023,1,20,3/16/2023,1
354689,3/5/2023,0,15,3/16/2023,1
354773,12/31/2022,42,786,4/26/2023,1
354773,1/31/2023,0,26,4/26/2023,1
354773,2/1/2023,0,18,4/26/2023,1
354773,2/2/2023,6,160,4/26/2023,1
354773,2/11/2023,2,66,4/26/2023,1
354773,2/13/2023,10,262,4/26/2023,1
354773,2/28/2023,4,92,4/26/2023,1
354773,3/7/2023,16,334,4/26/2023,1
354773,3/30/2023,0,12,4/26/2023,1
354773,3/31/2023,2,32,4/26/2023,1
354773,4/2/2023,0,0,4/26/2023,1
354773,4/9/2023,0,0,4/26/2023,1
354967,12/31/2022,43,469,5/17/2023,1
354967,1/17/2023,35,301,5/17/2023,1
354967,1/31/2023,23,287,5/17/2023,1
354967,2/10/2023,1,24,5/17/2023,1
354967,2/11/2023,3,66,5/17/2023,1
354967,2/13/2023,17,242,5/17/2023,1
354967,2/21/2023,15,187,5/17/2023,1
354967,2/28/2023,11,153,5/17/2023,1
355018,12/31/2022,6,165,6/12/2023,1
355018,1/5/2023,0,5,6/12/2023,1
355018,1/31/2023,21,596,6/12/2023,1
355018,2/19/2023,0,10,6/12/2023,1
355018,2/20/2023,0,8,6/12/2023,1
355018,2/21/2023,0,10,6/12/2023,1
355018,2/22/2023,0,20,6/12/2023,1
355018,2/23/2023,0,20,6/12/2023,1
355018,2/28/2023,4,120,6/12/2023,1
355018,3/2/2023,0,6,6/12/2023,1
355018,3/3/2023,0,11,6/12/2023,1
355018,3/4/2023,0,25,6/12/2023,1
355018,3/5/2023,0,13,6/12/2023,1
355018,3/6/2023,0,7,6/12/2023,1
355018,3/7/2023,0,13,6/12/2023,1
355018,3/8/2023,0,1,6/12/2023,1
355018,3/9/2023,0,11,6/12/2023,1
355018,3/10/2023,0,16,6/12/2023,1
355018,3/11/2023,0,7,6/12/2023,1
355018,3/12/2023,0,13,6/12/2023,1
355018,3/13/2023,0,8,6/12/2023,1
355018,3/14/2023,0,7,6/12/2023,1
355018,3/15/2023,0,1,6/12/2023,1
355018,3/16/2023,0,4,6/12/2023,1
355018,3/17/2023,0,10,6/12/2023,1
355018,3/18/2023,0,10,6/12/2023,1
355018,3/19/2023,0,10,6/12/2023,1
355018,3/20/2023,1,57,6/12/2023,1
355018,3/26/2023,2,26,6/12/2023,1
355018,3/28/2023,0,0,6/12/2023,1
355018,3/31/2023,3,81,6/12/2023,1
355018,4/6/2023,0,21,6/12/2023,1
355018,4/8/2023,3,99,6/12/2023,1
355018,4/18/2023,0,30,6/12/2023,1
355018,4/21/2023,1,42,6/12/2023,1
355018,4/25/2023,0,4,6/12/2023,1
355018,4/30/2023,2,86,6/12/2023,1
355018,5/8/2023,0,0,6/12/2023,1
355018,5/9/2023,0,0,6/12/2023,1
355030,12/31/2022,0,2,6/19/2023,1
355030,1/1/2023,0,12,6/19/2023,1
355030,1/2/2023,0,14,6/19/2023,1
355030,1/3/2023,0,2,6/19/2023,1
355030,1/4/2023,0,4,6/19/2023,1
355030,1/5/2023,0,10,6/19/2023,1
355030,1/6/2023,0,18,6/19/2023,1
355030,1/7/2023,0,6,6/19/2023,1
355030,1/8/2023,0,14,6/19/2023,1
355030,1/9/2023,0,4,6/19/2023,1
355030,1/10/2023,0,4,6/19/2023,1
355030,1/11/2023,0,6,6/19/2023,1
355030,1/12/2023,0,12,6/19/2023,1
355030,1/13/2023,0,10,6/19/2023,1
355030,1/14/2023,2,8,6/19/2023,1
355030,1/15/2023,0,16,6/19/2023,1
355030,1/16/2023,0,8,6/19/2023,1
355030,1/17/2023,0,12,6/19/2023,1
355030,1/18/2023,0,8,6/19/2023,1
355030,1/19/2023,0,18,6/19/2023,1
355030,1/20/2023,0,24,6/19/2023,1
355030,1/21/2023,0,22,6/19/2023,1
355030,1/22/2023,0,28,6/19/2023,1
355030,1/23/2023,0,18,6/19/2023,1
355030,1/24/2023,0,20,6/19/2023,1
355030,1/25/2023,0,24,6/19/2023,1
355030,1/26/2023,0,22,6/19/2023,1
355030,1/27/2023,0,4,6/19/2023,1
355030,1/28/2023,0,4,6/19/2023,1
355030,1/29/2023,0,8,6/19/2023,1
355030,1/30/2023,0,10,6/19/2023,1
355030,1/31/2023,0,8,6/19/2023,1
355030,2/1/2023,0,4,6/19/2023,1
355030,2/2/2023,0,8,6/19/2023,1
355030,2/3/2023,0,8,6/19/2023,1
355030,2/4/2023,0,6,6/19/2023,1
355030,2/5/2023,0,10,6/19/2023,1
355030,2/6/2023,0,12,6/19/2023,1
355030,2/7/2023,0,30,6/19/2023,1
355030,2/8/2023,0,8,6/19/2023,1
355030,2/9/2023,0,8,6/19/2023,1
355030,2/10/2023,0,12,6/19/2023,1
355030,2/11/2023,0,16,6/19/2023,1
355030,2/12/2023,0,20,6/19/2023,1
355030,2/13/2023,0,8,6/19/2023,1
355030,2/14/2023,0,6,6/19/2023,1
355030,2/15/2023,0,10,6/19/2023,1
355030,2/16/2023,0,2,6/19/2023,1
355030,2/17/2023,0,6,6/19/2023,1
355030,2/18/2023,0,8,6/19/2023,1
355030,2/19/2023,0,16,6/19/2023,1
355030,2/20/2023,0,2,6/19/2023,1
355030,2/21/2023,0,4,6/19/2023,1
355030,2/22/2023,0,8,6/19/2023,1
355030,2/23/2023,0,8,6/19/2023,1
355030,2/24/2023,0,6,6/19/2023,1
355030,2/25/2023,0,4,6/19/2023,1
355030,2/26/2023,0,4,6/19/2023,1
355030,2/27/2023,0,2,6/19/2023,1
355030,2/28/2023,0,4,6/19/2023,1
355030,3/1/2023,0,0,6/19/2023,1
355030,3/2/2023,0,0,6/19/2023,1
355030,3/3/2023,0,0,6/19/2023,1
355030,3/4/2023,0,4,6/19/2023,1
355030,3/5/2023,0,8,6/19/2023,1
355030,3/6/2023,0,2,6/19/2023,1
355030,3/7/2023,0,2,6/19/2023,1
355030,3/8/2023,0,2,6/19/2023,1
355030,3/9/2023,0,2,6/19/2023,1
355030,3/10/2023,0,2,6/19/2023,1
355030,3/11/2023,0,4,6/19/2023,1
355030,3/12/2023,0,12,6/19/2023,1
355030,3/13/2023,0,10,6/19/2023,1
355030,3/14/2023,0,2,6/19/2023,1
355030,3/15/2023,0,2,6/19/2023,1
355030,3/16/2023,0,4,6/19/2023,1
355030,3/17/2023,0,8,6/19/2023,1
355030,3/18/2023,0,4,6/19/2023,1
355030,3/19/2023,0,4,6/19/2023,1
355030,3/20/2023,0,10,6/19/2023,1
355030,3/21/2023,0,6,6/19/2023,1
355030,3/22/2023,0,10,6/19/2023,1
355030,3/23/2023,0,10,6/19/2023,1
355030,3/24/2023,0,6,6/19/2023,1
355030,3/25/2023,0,4,6/19/2023,1
355030,3/26/2023,0,8,6/19/2023,1
355030,3/27/2023,0,4,6/19/2023,1
355030,3/28/2023,0,2,6/19/2023,1
355030,3/29/2023,0,6,6/19/2023,1
355030,3/30/2023,0,2,6/19/2023,1
355030,3/31/2023,0,8,6/19/2023,1
355030,4/1/2023,0,0,6/19/2023,1
355030,4/2/2023,0,2,6/19/2023,1
355030,4/3/2023,0,6,6/19/2023,1
355030,4/4/2023,0,2,6/19/2023,1
355030,4/5/2023,0,6,6/19/2023,1
355030,4/6/2023,0,2,6/19/2023,1
355030,4/7/2023,0,10,6/19/2023,1
355030,4/8/2023,0,4,6/19/2023,1
355030,4/9/2023,0,8,6/19/2023,1
355030,4/10/2023,0,8,6/19/2023,1
355030,4/11/2023,0,10,6/19/2023,1
355030,4/12/2023,0,8,6/19/2023,1
355030,4/13/2023,0,4,6/19/2023,1
355030,4/14/2023,0,10,6/19/2023,1
355030,4/15/2023,0,6,6/19/2023,1
355030,4/16/2023,0,6,6/19/2023,1
355030,4/17/2023,0,2,6/19/2023,1
355030,4/18/2023,0,10,6/19/2023,1
355030,4/19/2023,0,10,6/19/2023,1
355030,4/20/2023,0,8,6/19/2023,1
355030,4/21/2023,0,8,6/19/2023,1
355030,4/22/2023,0,6,6/19/2023,1
355030,4/23/2023,0,6,6/19/2023,1
355030,4/24/2023,0,4,6/19/2023,1
355030,4/25/2023,0,2,6/19/2023,1
355030,4/26/2023,0,2,6/19/2023,1
355030,4/27/2023,0,4,6/19/2023,1
355030,4/28/2023,0,6,6/19/2023,1
355030,4/30/2023,0,4,6/19/2023,1
355030,5/1/2023,0,4,6/19/2023,1
355030,5/2/2023,0,6,6/19/2023,1
355030,5/3/2023,0,4,6/19/2023,1
355030,5/4/2023,0,2,6/19/2023,1
355030,5/5/2023,0,0,6/19/2023,1
355030,5/6/2023,0,0,6/19/2023,1
355030,5/7/2023,0,0,6/19/2023,1
355030,5/8/2023,0,0,6/19/2023,1
355030,5/9/2023,0,0,6/19/2023,1
355030,5/10/2023,0,0,6/19/2023,1
355030,5/11/2023,0,0,6/19/2023,1
355030,5/12/2023,0,0,6/19/2023,1
355030,5/13/2023,0,0,6/19/2023,1
355030,5/14/2023,0,0,6/19/2023,1
355030,5/15/2023,0,0,6/19/2023,1
355030,5/20/2023,0,0,6/19/2023,1
355030,5/28/2023,0,0,6/19/2023,1
355070,12/31/2022,7,313,4/28/2023,1
355070,1/13/2023,0,15,4/28/2023,1
355070,1/14/2023,1,37,4/28/2023,1
355070,1/15/2023,0,24,4/28/2023,1
355070,1/17/2023,0,11,4/28/2023,1
355070,1/18/2023,0,6,4/28/2023,1
355070,1/19/2023,0,9,4/28/2023,1
355070,1/20/2023,0,7,4/28/2023,1
355070,1/21/2023,0,12,4/28/2023,1
355070,1/22/2023,1,18,4/28/2023,1
355070,1/23/2023,0,8,4/28/2023,1
355070,1/31/2023,4,138,4/28/2023,1
355070,2/4/2023,0,11,4/28/2023,1
355070,2/5/2023,0,18,4/28/2023,1
355070,2/6/2023,0,19,4/28/2023,1
355070,2/7/2023,0,15,4/28/2023,1
355070,2/8/2023,0,16,4/28/2023,1
355070,2/9/2023,0,12,4/28/2023,1
355070,2/28/2023,42,654,4/28/2023,1
355070,3/25/2023,1,35,4/28/2023,1
355070,3/28/2023,0,5,4/28/2023,1
355070,3/31/2023,3,41,4/28/2023,1
355070,4/2/2023,1,43,4/28/2023,1
355070,4/5/2023,1,14,4/28/2023,1
355070,4/6/2023,2,56,4/28/2023,1
355070,4/11/2023,12,210,4/28/2023,1
355070,4/25/2023,0,12,4/28/2023,1
355070,4/26/2023,0,4,4/28/2023,1
355070,4/27/2023,1,23,4/28/2023,1
355084,12/31/2022,133,53,6/7/2023,1
355084,1/31/2023,2,0,6/7/2023,1
355084,2/1/2023,4,0,6/7/2023,1
355084,2/2/2023,3,5,6/7/2023,1
355084,2/3/2023,3,3,6/7/2023,1
355084,2/4/2023,0,1,6/7/2023,1
355084,2/5/2023,0,0,6/7/2023,1
355084,2/6/2023,1,1,6/7/2023,1
355084,2/7/2023,3,5,6/7/2023,1
355084,2/8/2023,3,1,6/7/2023,1
355084,2/9/2023,3,1,6/7/2023,1
355084,2/10/2023,2,2,6/7/2023,1
355084,2/11/2023,1,1,6/7/2023,1
355084,2/12/2023,7,5,6/7/2023,1
355084,2/15/2023,0,0,6/7/2023,1
355084,2/28/2023,75,43,6/7/2023,1
355084,3/9/2023,2,1,6/7/2023,1
355084,3/10/2023,0,1,6/7/2023,1
355084,3/11/2023,0,0,6/7/2023,1
355084,3/12/2023,0,0,6/7/2023,1
355084,3/13/2023,1,0,6/7/2023,1
355084,3/14/2023,1,4,6/7/2023,1
355084,3/15/2023,15,7,6/7/2023,1
355084,3/19/2023,0,0,6/7/2023,1
355084,3/20/2023,26,18,6/7/2023,1
355084,3/28/2023,0,0,6/7/2023,1
355084,3/29/2023,0,1,6/7/2023,1
355084,3/30/2023,0,0,6/7/2023,1
355084,4/1/2023,0,0,6/7/2023,1
355084,4/6/2023,0,0,6/7/2023,1
355417,12/31/2022,0,0,5/10/2023,1
355417,1/1/2023,1,45,5/10/2023,1
355417,1/5/2023,10,229,5/10/2023,1
355417,1/26/2023,0,0,5/10/2023,1
355417,1/27/2023,0,0,5/10/2023,1
355417,1/28/2023,0,1,5/10/2023,1
355417,1/31/2023,2,28,5/10/2023,1
355417,2/21/2023,0,0,5/10/2023,1
355417,2/22/2023,0,0,5/10/2023,1
355417,2/23/2023,0,2,5/10/2023,1
355417,2/24/2023,0,2,5/10/2023,1
355417,2/25/2023,0,0,5/10/2023,1
355417,2/26/2023,0,0,5/10/2023,1
355417,2/27/2023,0,0,5/10/2023,1
355417,2/28/2023,0,0,5/10/2023,1
355417,3/1/2023,0,1,5/10/2023,1
355417,3/2/2023,0,5,5/10/2023,1
355417,3/3/2023,0,1,5/10/2023,1
355417,3/4/2023,0,0,5/10/2023,1
355417,3/5/2023,0,0,5/10/2023,1
355417,3/6/2023,0,0,5/10/2023,1
355417,3/7/2023,0,0,5/10/2023,1
355417,3/31/2023,0,0,5/10/2023,1
355431,12/31/2022,4,120,6/5/2023,1
355431,1/2/2023,0,4,6/5/2023,1
355431,1/3/2023,0,20,6/5/2023,1
355431,1/4/2023,0,12,6/5/2023,1
355431,1/5/2023,0,0,6/5/2023,1
355431,1/6/2023,0,14,6/5/2023,1
355431,1/7/2023,0,20,6/5/2023,1
355431,1/12/2023,0,0,6/5/2023,1
355431,1/14/2023,0,0,6/5/2023,1
355431,1/31/2023,4,192,6/5/2023,1
355431,2/12/2023,0,72,6/5/2023,1
355431,2/15/2023,0,34,6/5/2023,1
355431,2/16/2023,0,8,6/5/2023,1
355431,2/17/2023,0,18,6/5/2023,1
355431,2/18/2023,0,20,6/5/2023,1
355431,2/19/2023,0,36,6/5/2023,1
355431,2/20/2023,0,6,6/5/2023,1
355625,1/25/2023,0,0,1/31/2023,1
355659,12/31/2022,0,2,3/29/2023,1
355659,1/1/2023,0,23,3/29/2023,1
355659,1/5/2023,0,1,3/29/2023,1
355659,1/8/2023,0,0,3/29/2023,1
355659,1/9/2023,1,24,3/29/2023,1
355659,1/15/2023,0,14,3/29/2023,1
355659,1/17/2023,1,41,3/29/2023,1
355659,1/31/2023,2,59,3/29/2023,1
355659,2/1/2023,0,8,3/29/2023,1
355659,2/4/2023,1,26,3/29/2023,1
355659,2/10/2023,1,21,3/29/2023,1
355659,2/16/2023,0,1,3/29/2023,1
355659,2/17/2023,0,0,3/29/2023,1
355659,2/18/2023,0,2,3/29/2023,1
355659,2/19/2023,0,1,3/29/2023,1
355659,2/28/2023,13,79,3/29/2023,1
355659,3/13/2023,0,9,3/29/2023,1
355690,12/31/2022,158,2698,2/8/2023,1
355690,1/31/2023,46,709,2/8/2023,1
355724,12/31/2022,4,65,4/3/2023,1
355724,1/2/2023,0,6,4/3/2023,1
355724,1/3/2023,0,8,4/3/2023,1
355724,1/4/2023,3,67,4/3/2023,1
355724,1/9/2023,0,3,4/3/2023,1
355724,1/10/2023,7,165,4/3/2023,1
355724,1/26/2023,0,7,4/3/2023,1
355724,1/27/2023,0,13,4/3/2023,1
355724,1/28/2023,0,9,4/3/2023,1
355724,1/29/2023,0,7,4/3/2023,1
355724,1/31/2023,0,25,4/3/2023,1
355724,2/1/2023,0,0,4/3/2023,1
355724,2/2/2023,0,17,4/3/2023,1
355724,2/3/2023,0,9,4/3/2023,1
355724,2/4/2023,1,47,4/3/2023,1
355724,2/8/2023,0,16,4/3/2023,1
355724,2/9/2023,0,4,4/3/2023,1
355724,2/10/2023,0,13,4/3/2023,1
355724,2/11/2023,0,1,4/3/2023,1
355963,12/31/2022,22,410,4/26/2023,1
355963,1/4/2023,6,224,4/26/2023,1
355963,1/31/2023,36,758,4/26/2023,1
355963,2/6/2023,0,28,4/26/2023,1
355963,2/7/2023,20,380,4/26/2023,1
355963,2/18/2023,0,28,4/26/2023,1
355963,2/19/2023,0,28,4/26/2023,1
355963,2/20/2023,0,32,4/26/2023,1
355963,2/21/2023,0,16,4/26/2023,1
355963,2/28/2023,26,626,4/26/2023,1
355963,3/14/2023,0,8,4/26/2023,1
355963,3/15/2023,0,16,4/26/2023,1
355963,3/16/2023,0,6,4/26/2023,1
355963,3/17/2023,0,28,4/26/2023,1
355963,3/18/2023,2,28,4/26/2023,1
355963,3/19/2023,0,4,4/26/2023,1
355963,3/20/2023,12,268,4/26/2023,1
355963,3/28/2023,0,2,4/26/2023,1
355963,3/29/2023,0,36,4/26/2023,1
355981,12/31/2022,28,301,6/27/2023,1
355981,1/3/2023,1,13,6/27/2023,1
355981,1/4/2023,1,13,6/27/2023,1
355981,1/5/2023,3,65,6/27/2023,1
355981,1/8/2023,1,19,6/27/2023,1
355981,1/9/2023,0,10,6/27/2023,1
355981,1/10/2023,1,14,6/27/2023,1
355981,1/11/2023,14,87,6/27/2023,1
355981,1/16/2023,0,8,6/27/2023,1
355981,1/17/2023,0,11,6/27/2023,1
355981,1/18/2023,0,9,6/27/2023,1
355981,1/19/2023,0,10,6/27/2023,1
355981,1/20/2023,0,11,6/27/2023,1
355981,1/21/2023,1,17,6/27/2023,1
355981,1/22/2023,2,14,6/27/2023,1
355981,1/23/2023,0,12,6/27/2023,1
355981,1/24/2023,0,13,6/27/2023,1
355981,1/25/2023,0,7,6/27/2023,1
355981,1/26/2023,1,14,6/27/2023,1
355981,1/27/2023,0,11,6/27/2023,1
355981,1/28/2023,5,17,6/27/2023,1
355981,1/29/2023,1,11,6/27/2023,1
355981,1/30/2023,0,4,6/27/2023,1
355981,1/31/2023,0,14,6/27/2023,1
355981,2/1/2023,0,5,6/27/2023,1
355981,2/2/2023,0,9,6/27/2023,1
355981,2/3/2023,0,10,6/27/2023,1
355981,2/4/2023,1,20,6/27/2023,1
355981,2/5/2023,16,212,6/27/2023,1
355981,2/22/2023,1,12,6/27/2023,1
355981,2/23/2023,0,12,6/27/2023,1
355981,2/24/2023,1,9,6/27/2023,1
355981,2/25/2023,0,7,6/27/2023,1
355981,2/26/2023,1,17,6/27/2023,1
355981,2/27/2023,1,10,6/27/2023,1
355981,2/28/2023,0,6,6/27/2023,1
355981,3/1/2023,0,10,6/27/2023,1
355981,3/2/2023,0,12,6/27/2023,1
355981,3/3/2023,0,5,6/27/2023,1
355981,3/4/2023,0,2,6/27/2023,1
355981,3/5/2023,3,19,6/27/2023,1
355981,3/6/2023,1,9,6/27/2023,1
355981,3/7/2023,2,26,6/27/2023,1
355981,3/8/2023,0,1,6/27/2023,1
355981,3/9/2023,0,17,6/27/2023,1
355981,3/10/2023,1,8,6/27/2023,1
355981,3/11/2023,0,17,6/27/2023,1
355981,3/12/2023,1,18,6/27/2023,1
355981,3/13/2023,0,11,6/27/2023,1
355981,3/14/2023,0,10,6/27/2023,1
355981,3/15/2023,0,14,6/27/2023,1
355981,3/16/2023,0,12,6/27/2023,1
355981,3/17/2023,1,19,6/27/2023,1
355981,3/18/2023,1,12,6/27/2023,1
355981,3/19/2023,2,21,6/27/2023,1
355981,3/20/2023,3,50,6/27/2023,1
355981,3/23/2023,7,72,6/27/2023,1
355981,3/28/2023,0,0,6/27/2023,1
355981,3/29/2023,1,19,6/27/2023,1
355981,3/30/2023,0,0,6/27/2023,1
355981,3/31/2023,3,41,6/27/2023,1
355981,4/1/2023,3,38,6/27/2023,1
355981,4/3/2023,7,95,6/27/2023,1
355981,4/9/2023,2,49,6/27/2023,1
355981,4/12/2023,1,31,6/27/2023,1
355981,4/14/2023,0,11,6/27/2023,1
355981,4/15/2023,2,34,6/27/2023,1
355981,4/16/2023,2,42,6/27/2023,1
355981,4/20/2023,7,87,6/27/2023,1
355981,4/24/2023,1,10,6/27/2023,1
355981,4/25/2023,0,5,6/27/2023,1
355981,4/30/2023,24,252,6/27/2023,1
355981,5/8/2023,2,38,6/27/2023,1
355981,5/11/2023,2,20,6/27/2023,1
355981,5/12/2023,0,0,6/27/2023,1
355981,5/13/2023,12,193,6/27/2023,1
355981,5/21/2023,2,28,6/27/2023,1
355981,5/22/2023,1,13,6/27/2023,1
355981,5/23/2023,0,10,6/27/2023,1
355981,5/24/2023,1,27,6/27/2023,1
355981,5/25/2023,0,0,6/27/2023,1
355981,5/26/2023,1,15,6/27/2023,1
355981,5/27/2023,8,74,6/27/2023,1
355981,5/31/2023,2,38,6/27/2023,1
355981,6/2/2023,4,54,6/27/2023,1
356070,12/31/2022,3,187,4/24/2023,1
356070,1/10/2023,0,13,4/24/2023,1
356070,1/11/2023,0,21,4/24/2023,1
356070,1/12/2023,5,178,4/24/2023,1
356070,1/21/2023,0,2,4/24/2023,1
356070,1/22/2023,1,21,4/24/2023,1
356070,1/31/2023,5,171,4/24/2023,1
356070,2/4/2023,0,2,4/24/2023,1
356070,2/5/2023,0,7,4/24/2023,1
356070,2/6/2023,0,13,4/24/2023,1
356070,2/7/2023,0,21,4/24/2023,1
356070,2/8/2023,2,33,4/24/2023,1
356070,2/9/2023,0,40,4/24/2023,1
356070,2/10/2023,0,35,4/24/2023,1
356070,2/11/2023,0,3,4/24/2023,1
356070,2/12/2023,3,25,4/24/2023,1
356070,2/13/2023,1,36,4/24/2023,1
356070,2/15/2023,0,16,4/24/2023,1
356070,2/16/2023,0,21,4/24/2023,1
356070,2/17/2023,0,20,4/24/2023,1
356070,2/18/2023,0,16,4/24/2023,1
356070,2/19/2023,0,14,4/24/2023,1
356070,2/28/2023,7,215,4/24/2023,1
356070,3/4/2023,0,6,4/24/2023,1
356070,3/5/2023,0,12,4/24/2023,1
356070,3/6/2023,1,13,4/24/2023,1
356070,3/31/2023,26,665,4/24/2023,1
356394,12/31/2022,31,655,2/21/2023,1
356394,1/31/2023,5,146,2/21/2023,1
356394,2/5/2023,1,29,2/21/2023,1
356528,12/31/2022,7,65,2/28/2023,1
356528,1/11/2023,0,0,2/28/2023,1
356528,1/12/2023,0,4,2/28/2023,1
356528,1/31/2023,4,57,2/28/2023,1
356528,2/2/2023,0,4,2/28/2023,1
356529,12/31/2022,4,55,6/27/2023,1
356529,1/1/2023,19,275,6/27/2023,1
356529,1/7/2023,1,56,6/27/2023,1
356529,1/8/2023,1,39,6/27/2023,1
356529,1/9/2023,1,46,6/27/2023,1
356529,1/10/2023,2,50,6/27/2023,1
356529,1/11/2023,0,17,6/27/2023,1
356529,1/12/2023,1,76,6/27/2023,1
356529,1/14/2023,1,33,6/27/2023,1
356529,1/15/2023,1,45,6/27/2023,1
356529,1/16/2023,2,97,6/27/2023,1
356529,1/21/2023,0,0,6/27/2023,1
356529,1/22/2023,0,0,6/27/2023,1
356529,1/23/2023,0,0,6/27/2023,1
356529,1/24/2023,1,29,6/27/2023,1
356529,1/28/2023,0,25,6/27/2023,1
356529,1/29/2023,0,32,6/27/2023,1
356529,1/30/2023,0,31,6/27/2023,1
356529,1/31/2023,0,47,6/27/2023,1
356529,2/1/2023,0,26,6/27/2023,1
356529,2/2/2023,0,41,6/27/2023,1
356529,2/3/2023,1,40,6/27/2023,1
356529,2/4/2023,0,10,6/27/2023,1
356529,2/5/2023,0,20,6/27/2023,1
356529,2/6/2023,1,29,6/27/2023,1
356529,2/7/2023,1,35,6/27/2023,1
356529,2/8/2023,4,123,6/27/2023,1
356529,2/11/2023,0,35,6/27/2023,1
356529,2/12/2023,4,114,6/27/2023,1
356529,2/15/2023,1,58,6/27/2023,1
356529,2/16/2023,3,69,6/27/2023,1
356529,2/18/2023,1,33,6/27/2023,1
356529,2/19/2023,0,23,6/27/2023,1
356529,2/20/2023,1,35,6/27/2023,1
356529,2/21/2023,9,165,6/27/2023,1
356529,2/25/2023,1,26,6/27/2023,1
356529,2/26/2023,1,36,6/27/2023,1
356529,2/27/2023,1,35,6/27/2023,1
356529,2/28/2023,6,136,6/27/2023,1
356529,3/3/2023,0,13,6/27/2023,1
356529,3/4/2023,1,33,6/27/2023,1
356529,3/5/2023,2,32,6/27/2023,1
356529,3/6/2023,6,127,6/27/2023,1
356529,3/11/2023,1,50,6/27/2023,1
356529,3/12/2023,1,44,6/27/2023,1
356529,3/13/2023,0,49,6/27/2023,1
356529,3/14/2023,0,51,6/27/2023,1
356529,3/15/2023,1,49,6/27/2023,1
356529,3/16/2023,0,27,6/27/2023,1
356529,3/17/2023,0,29,6/27/2023,1
356529,3/18/2023,0,34,6/27/2023,1
356529,3/19/2023,7,200,6/27/2023,1
356529,3/25/2023,5,127,6/27/2023,1
356529,3/28/2023,0,1,6/27/2023,1
356529,3/29/2023,1,27,6/27/2023,1
356529,3/31/2023,4,118,6/27/2023,1
356529,4/1/2023,10,232,6/27/2023,1
356529,4/8/2023,3,101,6/27/2023,1
356529,4/11/2023,1,35,6/27/2023,1
356529,4/12/2023,5,123,6/27/2023,1
356529,4/15/2023,8,201,6/27/2023,1
356529,4/22/2023,0,22,6/27/2023,1
356529,4/23/2023,0,18,6/27/2023,1
356529,4/24/2023,0,15,6/27/2023,1
356529,4/25/2023,0,15,6/27/2023,1
356529,4/26/2023,1,39,6/27/2023,1
356529,4/30/2023,0,16,6/27/2023,1
356529,5/1/2023,1,38,6/27/2023,1
356529,5/4/2023,1,28,6/27/2023,1
356529,5/6/2023,2,48,6/27/2023,1
356529,5/8/2023,3,71,6/27/2023,1
356529,5/12/2023,0,0,6/27/2023,1
356529,5/13/2023,5,94,6/27/2023,1
356529,5/17/2023,4,104,6/27/2023,1
356529,5/20/2023,1,31,6/27/2023,1
356529,5/21/2023,1,22,6/27/2023,1
356529,5/22/2023,2,61,6/27/2023,1
356529,5/24/2023,1,32,6/27/2023,1
356529,5/25/2023,0,0,6/27/2023,1
356529,5/26/2023,0,16,6/27/2023,1
356529,5/27/2023,5,123,6/27/2023,1
356529,5/31/2023,0,6,6/27/2023,1
356586,12/31/2022,12,242,4/3/2023,1
356586,1/17/2023,15,242,4/3/2023,1
356586,1/28/2023,2,28,4/3/2023,1
356586,1/31/2023,1,20,4/3/2023,1
356586,2/1/2023,3,37,4/3/2023,1
356759,12/31/2022,1,23,1/11/2023,1
356759,1/1/2023,0,16,1/11/2023,1
356759,1/2/2023,1,20,1/11/2023,1
356759,1/3/2023,0,14,1/11/2023,1
356759,1/4/2023,0,15,1/11/2023,1
356759,1/5/2023,0,25,1/11/2023,1
356759,1/6/2023,0,13,1/11/2023,1
356759,1/7/2023,0,7,1/11/2023,1
356759,1/8/2023,0,1,1/11/2023,1
356759,1/9/2023,0,4,1/11/2023,1
356759,1/10/2023,0,19,1/11/2023,1
356759,1/11/2023,0,14,1/11/2023,1
356767,12/31/2022,40,1054,5/2/2023,1
356767,1/17/2023,6,216,5/2/2023,1
356767,1/22/2023,18,166,5/2/2023,1
356767,1/24/2023,0,2,5/2/2023,1
356767,1/31/2023,38,866,5/2/2023,1
357137,12/31/2022,0,1,4/4/2023,1
357265,12/31/2022,20,280,4/1/2023,1
357265,1/28/2023,2,34,4/1/2023,1
357265,1/31/2023,4,118,4/1/2023,1
357265,2/9/2023,0,17,4/1/2023,1
